Country,Indicator,Source,Unit,Currency,Frequency,Country Code,Time,Amount,Year
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2014-08-01,160.4,2014.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2014-09-01,161.3,2014.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2014-10-01,162.1,2014.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2014-11-01,163.1,2014.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2014-12-01,164.4,2014.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2015-01-01,165.8,2015.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2015-02-01,166.9,2015.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2015-03-01,168.4,2015.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2015-04-01,169.7,2015.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2015-05-01,171.6,2015.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2015-06-01,173.2,2015.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2015-07-01,174.4,2015.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2015-08-01,175.4,2015.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2015-09-01,176.5,2015.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2015-10-01,177.2,2015.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2015-11-01,178.4,2015.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2015-12-01,180.1,2015.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2016-01-01,181.7,2016.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2016-02-01,185.9,2016.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2016-03-01,189.9,2016.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2016-04-01,193.0,2016.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2016-05-01,198.3,2016.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2016-06-01,201.7,2016.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2016-07-01,204.2,2016.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2016-08-01,206.3,2016.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2016-09-01,208.0,2016.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2016-10-01,209.7,2016.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2016-11-01,211.3,2016.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2016-12-01,213.6,2016.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2017-01-01,215.7,2017.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2017-02-01,218.9,2017.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2017-03-01,222.7,2017.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2017-04-01,226.3,2017.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2017-05-01,230.5,2017.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2017-06-01,234.2,2017.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2017-07-01,237.0,2017.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2017-08-01,239.3,2017.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2017-09-01,241.2,2017.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2017-10-01,243.0,2017.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2017-11-01,244.9,2017.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2017-12-01,246.4,2017.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2018-01-01,248.4,2018.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2018-02-01,250.3,2018.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2018-03-01,252.4,2018.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2018-04-01,254.5,2018.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2018-05-01,257.3,2018.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2018-06-01,260.5,2018.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2018-07-01,263.4,2018.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2018-08-01,266.2,2018.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2018-09-01,268.4,2018.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2018-10-01,270.4,2018.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2018-11-01,272.6,2018.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2018-12-01,274.6,2018.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2019-01-01,276.6,2019.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2019-02-01,278.6,2019.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2019-03-01,280.8,2019.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2019-04-01,283.5,2019.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2019-05-01,286.6,2019.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2019-06-01,289.7,2019.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2019-07-01,292.6,2019.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2019-08-01,295.5,2019.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2019-09-01,298.6,2019.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2019-10-01,301.8,2019.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2019-11-01,304.9,2019.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2019-12-01,307.5,2019.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2020-01-01,310.2,2020.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2020-02-01,312.6,2020.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2020-03-01,315.2,2020.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2020-04-01,318.4,2020.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2020-05-01,322.2,2020.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2020-06-01,326.1,2020.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2020-07-01,330.1,2020.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2020-08-01,334.6,2020.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2020-09-01,339.5,2020.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2020-10-01,344.7,2020.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2020-11-01,350.3,2020.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2020-12-01,355.9,2020.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2021-01-01,361.2,2021.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2021-02-01,366.8,2021.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2021-03-01,372.5,2021.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2021-04-01,376.1,2021.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2021-05-01,379.9,2021.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2021-06-01,384.0,2021.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2021-07-01,387.5,2021.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2021-08-01,391.5,2021.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2021-09-01,396.0,2021.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2021-10-01,399.9,2021.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2021-11-01,404.2,2021.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2021-12-01,411.5,2021.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2022-01-01,417.6,2022.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2022-02-01,424.4,2022.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2022-03-01,431.8,2022.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2022-04-01,439.4,2022.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2022-05-01,447.2,2022.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2022-06-01,455.4,2022.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2022-07-01,463.6,2022.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2022-08-01,471.8,2022.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2022-09-01,478.2,2022.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2022-10-01,484.2,2022.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2022-11-01,490.9,2022.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2022-12-01,499.4,2022.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2023-01-01,508.7,2023.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2023-02-01,517.4,2023.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2023-03-01,527.0,2023.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2023-04-01,537.0,2023.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2023-05-01,547.5,2023.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2023-06-01,559.1,2023.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2023-07-01,575.3,2023.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2023-08-01,593.6,2023.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2023-09-01,606.0,2023.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2023-10-01,616.5,2023.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2023-11-01,629.4,2023.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2023-12-01,643.8,2023.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2024-01-01,660.8,2024.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2024-02-01,681.4,2024.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2024-03-01,701.9,2024.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2024-04-01,718.0,2024.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2024-05-01,733.4,2024.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2024-06-01,750.3,2024.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2024-07-01,767.4,2024.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2024-08-01,784.4,2024.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2024-09-01,804.1,2024.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2024-10-01,825.4,2024.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2024-11-01,847.1,2024.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2024-12-01,867.8,2024.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2025-01-01,110.7,2025.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2025-02-01,112.9,2025.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2025-03-01,117.3,2025.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2025-04-01,119.5,2025.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2025-05-01,121.4,2025.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2025-06-01,123.4,2025.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2025-07-01,125.9,2025.0
Nigeria,Consumer Price Index (CPI),National Bureau of Statistics,Points,,Monthly,NGA,2025-08-01,126.8,2025.0
Rwanda,Consumer Price Index (CPI),National Institute of Statistics of Rwanda,Points,,Monthly,RWA,2009-02-01,79.8,2009.0
Rwanda,Consumer Price Index (CPI),National Institute of Statistics of Rwanda,Points,,Monthly,RWA,2009-03-01,81.9,2009.0
Rwanda,Consumer Price Index (CPI),National Institute of Statistics of Rwanda,Points,,Monthly,RWA,2009-04-01,81.6,2009.0
Rwanda,Consumer Price Index (CPI),National Institute of Statistics of Rwanda,Points,,Monthly,RWA,2009-05-01,81.9,2009.0
Rwanda,Consumer Price Index (CPI),National Institute of Statistics of Rwanda,Points,,Monthly,RWA,2009-06-01,79.9,2009.0
Rwanda,Consumer Price Index (CPI),National Institute of Statistics of Rwanda,Points,,Monthly,RWA,2009-07-01,82.3,2009.0
Rwanda,Consumer Price Index (CPI),National Institute of Statistics of Rwanda,Points,,Monthly,RWA,2009-08-01,82.5,2009.0
Rwanda,Consumer Price Index (CPI),National Institute of Statistics of Rwanda,Points,,Monthly,RWA,2009-09-01,84.1,2009.0
Rwanda,Consumer Price Index (CPI),National Institute of Statistics of Rwanda,Points,,Monthly,RWA,2009-10-01,85.8,2009.0
Rwanda,Consumer Price Index (CPI),National Institute of Statistics of Rwanda,Points,,Monthly,RWA,2009-11-01,88.2,2009.0
Rwanda,Consumer Price Index (CPI),National Institute of Statistics of Rwanda,Points,,Monthly,RWA,2009-12-01,87.4,2009.0
Rwanda,Consumer Price Index (CPI),National Institute of Statistics of Rwanda,Points,,Monthly,RWA,2010-01-01,84.9,2010.0
Rwanda,Consumer Price Index (CPI),National Institute of Statistics of Rwanda,Points,,Monthly,RWA,2010-02-01,82.8,2010.0
Rwanda,Consumer Price Index (CPI),National Institute of Statistics of Rwanda,Points,,Monthly,RWA,2010-03-01,83.4,2010.0
Rwanda,Consumer Price Index (CPI),National Institute of Statistics of Rwanda,Points,,Monthly,RWA,2010-04-01,82.1,2010.0
Rwanda,Consumer Price Index (CPI),National Institute of Statistics of Rwanda,Points,,Monthly,RWA,2010-05-01,82.1,2010.0
Rwanda,Consumer Price Index (CPI),National Institute of Statistics of Rwanda,Points,,Monthly,RWA,2010-06-01,81.5,2010.0
Rwanda,Consumer Price Index (CPI),National Institute of Statistics of Rwanda,Points,,Monthly,RWA,2010-07-01,80.5,2010.0
Rwanda,Consumer Price Index (CPI),National Institute of Statistics of Rwanda,Points,,Monthly,RWA,2010-08-01,81.3,2010.0
Rwanda,Consumer Price Index (CPI),National Institute of Statistics of Rwanda,Points,,Monthly,RWA,2010-09-01,83.7,2010.0
Rwanda,Consumer Price Index (CPI),National Institute of Statistics of Rwanda,Points,,Monthly,RWA,2010-10-01,83.9,2010.0
Rwanda,Consumer Price Index (CPI),National Institute of Statistics of Rwanda,Points,,Monthly,RWA,2010-11-01,83.5,2010.0
Rwanda,Consumer Price Index (CPI),National Institute of Statistics of Rwanda,Points,,Monthly,RWA,2010-12-01,81.7,2010.0
Rwanda,Consumer Price Index (CPI),National Institute of Statistics of Rwanda,Points,,Monthly,RWA,2011-01-01,80.3,2011.0
Rwanda,Consumer Price Index (CPI),National Institute of Statistics of Rwanda,Points,,Monthly,RWA,2011-02-01,80.4,2011.0
Rwanda,Consumer Price Index (CPI),National Institute of Statistics of Rwanda,Points,,Monthly,RWA,2011-03-01,81.7,2011.0
Rwanda,Consumer Price Index (CPI),National Institute of Statistics of Rwanda,Points,,Monthly,RWA,2011-04-01,84.6,2011.0
Rwanda,Consumer Price Index (CPI),National Institute of Statistics of Rwanda,Points,,Monthly,RWA,2011-05-01,85.3,2011.0
Rwanda,Consumer Price Index (CPI),National Institute of Statistics of Rwanda,Points,,Monthly,RWA,2011-06-01,86.0,2011.0
Rwanda,Consumer Price Index (CPI),National Institute of Statistics of Rwanda,Points,,Monthly,RWA,2011-07-01,86.2,2011.0
